date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2015-11-29 22:00:00,1.05871,1.05618,1.05939,1.05568,1.05929,1.0567,1.05964,1.05591,202566
2015-11-30 22:00:00,1.05618,1.063,1.0636,1.05612,1.0567,1.06346,1.06384,1.05646,232813
2015-12-01 22:00:00,1.063,1.06117,1.06349,1.05496,1.06346,1.06175,1.06391,1.05519,268424
2015-12-02 22:00:00,1.06117,1.09369,1.098,1.05157,1.06175,1.09428,1.09822,1.05267,530178
2015-12-03 22:00:00,1.09369,1.08742,1.09551,1.0835,1.09428,1.08828,1.09577,1.08376,458395
2015-12-05 22:00:00,1.08742,1.08695,1.08734,1.08627,1.08828,1.08805,1.08805,1.08695,227
2015-12-06 22:00:00,1.08695,1.08359,1.0886,1.0795,1.08805,1.08391,1.08888,1.07973,265750
2015-12-07 22:00:00,1.08359,1.089,1.09016,1.0829,1.08391,1.0894,1.09042,1.08316,289988
2015-12-08 22:00:00,1.089,1.10236,1.10417,1.0878,1.0894,1.1027,1.10442,1.08805,360369
2015-12-09 22:00:00,1.10236,1.0939,1.10237,1.09235,1.1027,1.09429,1.10288,1.09264,289780
2015-12-10 22:00:00,1.0939,1.09835,1.10296,1.09255,1.09429,1.09977,1.10322,1.09278,338850
2015-12-12 22:00:00,1.09835,1.09821,1.0994,1.09735,1.09977,1.09879,1.10009,1.098,824
2015-12-13 22:00:00,1.09821,1.09898,1.10475,1.09444,1.09879,1.09937,1.105,1.09468,357221
2015-12-14 22:00:00,1.09898,1.09242,1.10585,1.09036,1.09937,1.09361,1.1061,1.09058,318649
2015-12-15 22:00:00,1.09242,1.09079,1.10107,1.08862,1.09361,1.09152,1.10136,1.08893,427960
2015-12-16 22:00:00,1.09079,1.08242,1.09128,1.08015,1.09152,1.08276,1.09174,1.08039,310945
2015-12-17 22:00:00,1.08242,1.08643,1.08733,1.08038,1.08276,1.08727,1.0876,1.08061,334229
2015-12-19 22:00:00,1.08643,1.08505,1.08689,1.08493,1.08727,1.08615,1.08751,1.08556,377
2015-12-20 22:00:00,1.08505,1.09126,1.09381,1.08458,1.08615,1.0917,1.09405,1.08495,238752
2015-12-21 22:00:00,1.09126,1.09548,1.09829,1.09012,1.0917,1.09585,1.09855,1.09037,219411
2015-12-22 22:00:00,1.09548,1.09086,1.09554,1.08686,1.09585,1.09128,1.09589,1.08711,188054
2015-12-23 22:00:00,1.09086,1.09506,1.09666,1.09019,1.09128,1.09566,1.09689,1.09057,115061
2015-12-27 22:00:00,1.09506,1.09622,1.09914,1.09478,1.09566,1.0971,1.09937,1.09572,145131
2015-12-28 22:00:00,1.09622,1.09178,1.09905,1.08979,1.0971,1.09217,1.0993,1.09002,172021
2015-12-29 22:00:00,1.09178,1.09302,1.09426,1.09006,1.09217,1.09338,1.09452,1.09034,178347
2015-12-30 22:00:00,1.09302,1.08621,1.09361,1.08517,1.09338,1.08688,1.09385,1.08542,130046
2016-01-02 22:00:00,1.08621,1.08722,1.088,1.08529,1.08688,1.0876,1.08846,1.0859,639
2016-01-03 22:00:00,1.08722,1.08261,1.09452,1.078,1.0876,1.08356,1.09477,1.07825,319703
2016-01-04 22:00:00,1.08261,1.0747,1.08377,1.07095,1.08356,1.07498,1.08403,1.0712,235435
2016-01-05 22:00:00,1.0747,1.07786,1.07983,1.07104,1.07498,1.07839,1.08008,1.07174,288361
2016-01-06 22:00:00,1.07786,1.09283,1.09391,1.077,1.07839,1.09358,1.09411,1.07723,346824
2016-01-07 22:00:00,1.09283,1.09181,1.09326,1.08022,1.09358,1.09325,1.0937,1.08045,360919
2016-01-09 22:00:00,1.09181,1.09141,1.09196,1.09094,1.09325,1.09244,1.09302,1.09143,315
2016-01-10 22:00:00,1.09141,1.08576,1.09687,1.08465,1.09244,1.08603,1.09717,1.08491,292152
2016-01-11 22:00:00,1.08576,1.08561,1.08992,1.08184,1.08603,1.08609,1.09015,1.08207,278616
2016-01-12 22:00:00,1.08561,1.08756,1.08866,1.08038,1.08609,1.08794,1.08892,1.08062,297114
2016-01-13 22:00:00,1.08756,1.08615,1.09421,1.08335,1.08794,1.08668,1.09446,1.0836,353004
2016-01-14 22:00:00,1.08615,1.09057,1.09834,1.08533,1.08668,1.092,1.09859,1.08557,392838
2016-01-16 22:00:00,1.09057,1.09204,1.09362,1.09057,1.092,1.09306,1.09445,1.092,1277
2016-01-17 22:00:00,1.09204,1.0889,1.09266,1.08676,1.09306,1.08959,1.09314,1.08702,217924
2016-01-18 22:00:00,1.0889,1.09057,1.09378,1.08582,1.08959,1.09088,1.09404,1.08608,264016
2016-01-19 22:00:00,1.09057,1.08821,1.09749,1.08761,1.09088,1.08957,1.09773,1.08787,356639
2016-01-20 22:00:00,1.08821,1.08712,1.09206,1.07764,1.08957,1.08754,1.09234,1.07791,454582
2016-01-21 22:00:00,1.08712,1.07913,1.08755,1.0788,1.08754,1.0806,1.0878,1.07903,298490
2016-01-23 22:00:00,1.07913,1.079,1.07984,1.07875,1.0806,1.07962,1.08078,1.07909,729
2016-01-24 22:00:00,1.079,1.08481,1.08557,1.07817,1.07962,1.0851,1.0861,1.07907,237740
2016-01-25 22:00:00,1.08481,1.0867,1.08733,1.08176,1.0851,1.08728,1.08758,1.082,241186
2016-01-26 22:00:00,1.0867,1.08915,1.09154,1.08495,1.08728,1.0894,1.09178,1.08521,306340
2016-01-27 22:00:00,1.08915,1.09384,1.09665,1.08685,1.0894,1.09427,1.0969,1.0871,281764
2016-01-28 22:00:00,1.09384,1.08281,1.09473,1.08087,1.09427,1.08341,1.09501,1.08112,385153
2016-01-30 22:00:00,1.08281,1.08301,1.08339,1.08229,1.08341,1.08354,1.08407,1.08287,692
2016-01-31 22:00:00,1.08301,1.08858,1.09116,1.08139,1.08354,1.08892,1.09141,1.08161,234303
2016-02-01 22:00:00,1.08858,1.0917,1.09389,1.08814,1.08892,1.09216,1.09411,1.08869,233081
2016-02-02 22:00:00,1.0917,1.11018,1.11444,1.09025,1.09216,1.11108,1.1147,1.0905,407200
2016-02-03 22:00:00,1.11018,1.12048,1.12382,1.10684,1.11108,1.1211,1.12403,1.10709,446096
2016-02-04 22:00:00,1.12048,1.11512,1.12437,1.11076,1.1211,1.11652,1.12531,1.11101,417225
2016-02-06 22:00:00,1.11512,1.11411,1.11528,1.11387,1.11652,1.11461,1.11563,1.11429,613
2016-02-07 22:00:00,1.11411,1.11913,1.12148,1.10854,1.11461,1.11971,1.12173,1.10877,376668
2016-02-08 22:00:00,1.11913,1.12909,1.1337,1.11611,1.11971,1.12947,1.13394,1.11635,535664
2016-02-09 22:00:00,1.12909,1.12874,1.13103,1.11592,1.12947,1.12965,1.13128,1.1162,545287
2016-02-10 22:00:00,1.12874,1.13207,1.13753,1.12728,1.12965,1.1326,1.1378,1.12753,680295
2016-02-11 22:00:00,1.13207,1.12478,1.13324,1.12128,1.1326,1.12612,1.13354,1.12154,435329
2016-02-13 22:00:00,1.12478,1.12319,1.1241,1.12258,1.12612,1.12421,1.12459,1.1233,304
2016-02-14 22:00:00,1.12319,1.1151,1.1248,1.11269,1.12421,1.11569,1.1256,1.11292,287865
2016-02-15 22:00:00,1.1151,1.11399,1.11919,1.1123,1.11569,1.1145,1.11943,1.11255,321382
2016-02-16 22:00:00,1.11399,1.1127,1.11779,1.11048,1.1145,1.11308,1.11806,1.11067,322024
2016-02-17 22:00:00,1.1127,1.11047,1.11485,1.10697,1.11308,1.11093,1.1151,1.10723,309195
2016-02-18 22:00:00,1.11047,1.11252,1.11381,1.10652,1.11093,1.11337,1.11407,1.1068,296301
2016-02-20 22:00:00,1.11252,1.11084,1.11226,1.11068,1.11337,1.11153,1.11283,1.111,1872
2016-02-21 22:00:00,1.11084,1.1026,1.11235,1.10019,1.11153,1.10314,1.11265,1.10044,269070
2016-02-22 22:00:00,1.1026,1.1017,1.10516,1.0989,1.10314,1.10225,1.10542,1.09913,284315
2016-02-23 22:00:00,1.1017,1.10093,1.10452,1.0956,1.10225,1.1015,1.10479,1.09586,334530
2016-02-24 22:00:00,1.10093,1.10162,1.10487,1.09855,1.1015,1.10196,1.10511,1.0988,279904
2016-02-25 22:00:00,1.10162,1.09238,1.10671,1.09106,1.10196,1.09373,1.10697,1.09131,283511
2016-02-27 22:00:00,1.09238,1.09095,1.09268,1.09095,1.09373,1.0919,1.09323,1.09153,1069
2016-02-28 22:00:00,1.09095,1.08714,1.09615,1.0858,1.0919,1.08745,1.09637,1.08603,274405
2016-02-29 22:00:00,1.08714,1.08647,1.08923,1.0833,1.08745,1.08713,1.0895,1.08355,287492
2016-03-01 22:00:00,1.08647,1.08668,1.088,1.08244,1.08713,1.087,1.08824,1.08269,246266
2016-03-02 22:00:00,1.08668,1.09544,1.09716,1.08523,1.087,1.09583,1.09743,1.08548,247356
2016-03-03 22:00:00,1.09544,1.10006,1.10422,1.09019,1.09583,1.10145,1.10448,1.09048,325299
2016-03-05 22:00:00,1.10006,1.0986,1.09954,1.09815,1.10145,1.0995,1.1002,1.09848,760
2016-03-06 22:00:00,1.0986,1.10124,1.10246,1.09389,1.0995,1.1016,1.10271,1.09413,186050
2016-03-07 22:00:00,1.10124,1.10084,1.10567,1.09924,1.1016,1.10123,1.10592,1.09948,211163
2016-03-08 22:00:00,1.10084,1.09898,1.10337,1.09448,1.10123,1.10041,1.10362,1.09473,189474
2016-03-09 22:00:00,1.09898,1.11761,1.12171,1.08206,1.10041,1.11855,1.12195,1.08228,536818
2016-03-10 22:00:00,1.11761,1.11433,1.12087,1.10791,1.11855,1.11516,1.12111,1.10818,346677
2016-03-12 21:00:00,1.11433,1.11354,1.11415,1.11288,1.11516,1.11416,1.11494,1.11348,469
2016-03-13 21:00:00,1.11354,1.10961,1.11752,1.10767,1.11416,1.11073,1.11782,1.1079,249193
2016-03-14 21:00:00,1.10961,1.11076,1.11239,1.10703,1.11073,1.11136,1.11261,1.10732,231943
2016-03-15 21:00:00,1.11076,1.12216,1.12413,1.10567,1.11136,1.1226,1.1244,1.10591,320547
2016-03-16 21:00:00,1.12216,1.13153,1.13414,1.12037,1.1226,1.13207,1.13439,1.12062,358591
2016-03-17 21:00:00,1.13153,1.12657,1.13358,1.12547,1.13207,1.12749,1.13383,1.12574,247053
2016-03-19 21:00:00,1.12657,1.12557,1.12596,1.12524,1.12749,1.12704,1.12704,1.12581,433
2016-03-20 21:00:00,1.12557,1.12395,1.12836,1.12331,1.12704,1.12447,1.12861,1.12356,198973
2016-03-21 21:00:00,1.12395,1.12152,1.12588,1.11871,1.12447,1.12188,1.12613,1.11899,257227
2016-03-22 21:00:00,1.12152,1.11781,1.12224,1.11583,1.12188,1.11868,1.1225,1.11608,194894
2016-03-23 21:00:00,1.11781,1.11723,1.11866,1.11428,1.11868,1.11782,1.11891,1.11454,182205
2016-03-24 21:00:00,1.11723,1.11585,1.11802,1.11519,1.11782,1.11728,1.11839,1.11553,70927
2016-03-26 21:00:00,1.11585,1.1158,1.11659,1.11571,1.11728,1.1167,1.11737,1.11626,162
2016-03-27 21:00:00,1.1158,1.11931,1.12188,1.11516,1.1167,1.11987,1.12213,1.11543,96063
2016-03-28 21:00:00,1.11931,1.12853,1.13021,1.11678,1.11987,1.12932,1.13047,1.11704,260166
2016-03-29 21:00:00,1.12853,1.13355,1.13645,1.12821,1.12932,1.13433,1.13666,1.12852,266164
2016-03-30 21:00:00,1.13355,1.13752,1.14106,1.13089,1.13433,1.13845,1.14133,1.13115,281266
2016-03-31 21:00:00,1.13752,1.13893,1.14367,1.13335,1.13845,1.14007,1.14391,1.13359,323994
2016-04-02 21:00:00,1.13893,1.13987,1.13995,1.13832,1.14007,1.14022,1.14053,1.13904,470
2016-04-03 21:00:00,1.13987,1.13859,1.14116,1.13561,1.14022,1.13946,1.14141,1.13587,214185
2016-04-04 21:00:00,1.13859,1.1379,1.1404,1.13346,1.13946,1.13918,1.14066,1.13372,244402
2016-04-05 21:00:00,1.1379,1.13966,1.14308,1.13255,1.13918,1.14017,1.14332,1.13281,273478
2016-04-06 21:00:00,1.13966,1.13751,1.14529,1.13364,1.14017,1.13807,1.14557,1.13388,290294
2016-04-07 21:00:00,1.13751,1.13918,1.1418,1.13478,1.13807,1.14065,1.14208,1.13504,179779
2016-04-09 21:00:00,1.13918,1.14137,1.1419,1.13918,1.14065,1.14198,1.14241,1.14065,834
2016-04-10 21:00:00,1.14137,1.14022,1.14463,1.1371,1.14198,1.14121,1.14489,1.13737,187810
2016-04-11 21:00:00,1.14022,1.13822,1.14635,1.13442,1.14121,1.13887,1.14663,1.13469,242121
2016-04-12 21:00:00,1.13822,1.12711,1.139,1.1267,1.13887,1.12769,1.13939,1.12697,248825
2016-04-13 21:00:00,1.12711,1.12645,1.12937,1.12326,1.12769,1.12704,1.12964,1.12353,226084
2016-04-14 21:00:00,1.12645,1.12739,1.13158,1.12445,1.12704,1.12885,1.13183,1.12473,191098
2016-04-16 21:00:00,1.12739,1.12996,1.13158,1.12739,1.12885,1.13075,1.13241,1.12885,1362
2016-04-17 21:00:00,1.12996,1.13092,1.13309,1.12725,1.13075,1.13167,1.13335,1.12751,179219
2016-04-18 21:00:00,1.13092,1.13554,1.13835,1.13022,1.13167,1.13594,1.1386,1.13048,181804
2016-04-19 21:00:00,1.13554,1.12941,1.13869,1.12891,1.13594,1.12984,1.13898,1.12918,197574
2016-04-20 21:00:00,1.12941,1.12855,1.13977,1.1268,1.12984,1.12895,1.14011,1.1271,289232
2016-04-21 21:00:00,1.12855,1.12175,1.13077,1.12157,1.12895,1.12323,1.13101,1.12195,232647
2016-04-23 21:00:00,1.12175,1.12151,1.12241,1.12136,1.12323,1.12209,1.12361,1.12191,770
2016-04-24 21:00:00,1.12151,1.12638,1.1277,1.12139,1.12209,1.12707,1.12796,1.12214,201763
2016-04-25 21:00:00,1.12638,1.12943,1.13384,1.12552,1.12707,1.13017,1.13409,1.12577,213438
2016-04-26 21:00:00,1.12943,1.13186,1.13607,1.12699,1.13017,1.1331,1.13636,1.12734,254970
2016-04-27 21:00:00,1.13186,1.13471,1.13667,1.12949,1.1331,1.13558,1.13694,1.12975,286212
2016-04-28 21:00:00,1.13471,1.14442,1.14582,1.13448,1.13558,1.14571,1.14607,1.13506,281326
2016-04-30 21:00:00,1.14442,1.14562,1.14618,1.14282,1.14571,1.14653,1.14653,1.1434,1014
2016-05-01 21:00:00,1.14562,1.15283,1.1535,1.1447,1.14653,1.15355,1.15376,1.14496,234060
2016-05-02 21:00:00,1.15283,1.14948,1.16152,1.14939,1.15355,1.1499,1.1618,1.14969,278660
2016-05-03 21:00:00,1.14948,1.14845,1.15285,1.14651,1.1499,1.14908,1.15311,1.14676,295804
2016-05-04 21:00:00,1.14845,1.14026,1.14926,1.13847,1.14908,1.14076,1.14952,1.13871,227009
2016-05-05 21:00:00,1.14026,1.13978,1.14764,1.13854,1.14076,1.14119,1.14848,1.1388,252266
2016-05-07 21:00:00,1.13978,1.13916,1.14008,1.13888,1.14119,1.14,1.14112,1.13956,365
2016-05-08 21:00:00,1.13916,1.13803,1.14187,1.13734,1.14,1.13848,1.14213,1.13766,203285
2016-05-09 21:00:00,1.13803,1.13688,1.14088,1.13572,1.13848,1.13747,1.1411,1.13598,206451
2016-05-10 21:00:00,1.13688,1.14247,1.14453,1.13669,1.13747,1.14285,1.14479,1.13703,198501
2016-05-11 21:00:00,1.14247,1.13735,1.14281,1.13691,1.14285,1.13808,1.14307,1.13718,198349
2016-05-12 21:00:00,1.13735,1.1302,1.13786,1.12818,1.13808,1.1315,1.13811,1.12843,242527
2016-05-14 21:00:00,1.1302,1.13078,1.13092,1.12988,1.1315,1.13151,1.13188,1.1306,409
2016-05-15 21:00:00,1.13078,1.13185,1.13413,1.13003,1.13151,1.13228,1.13437,1.1304,142821
2016-05-16 21:00:00,1.13185,1.13094,1.13475,1.12999,1.13228,1.1317,1.1351,1.13033,174571
2016-05-17 21:00:00,1.13094,1.12136,1.1315,1.1213,1.1317,1.1219,1.13182,1.12156,215400
2016-05-18 21:00:00,1.12136,1.12012,1.1229,1.11788,1.1219,1.12043,1.12313,1.11811,216469
2016-05-19 21:00:00,1.12012,1.12159,1.1236,1.11951,1.12043,1.12305,1.12393,1.11977,148767
2016-05-21 21:00:00,1.12159,1.12057,1.12188,1.12057,1.12305,1.12123,1.12242,1.12096,569
2016-05-22 21:00:00,1.12057,1.12181,1.12416,1.11863,1.12123,1.12229,1.12446,1.11888,165033
2016-05-23 21:00:00,1.12181,1.11379,1.12259,1.11312,1.12229,1.11436,1.12286,1.11338,183559
2016-05-24 21:00:00,1.11379,1.11532,1.11658,1.11276,1.11436,1.11563,1.11683,1.11302,164994
2016-05-25 21:00:00,1.11532,1.11917,1.12157,1.11483,1.11563,1.11961,1.12181,1.11509,177491
2016-05-26 21:00:00,1.11917,1.11087,1.11995,1.11087,1.11961,1.11189,1.12022,1.11124,176663
2016-05-28 21:00:00,1.11087,1.11111,1.11174,1.11087,1.11189,1.11163,1.11242,1.11189,275
2016-05-29 21:00:00,1.11111,1.11353,1.11435,1.10967,1.11163,1.11409,1.11461,1.10991,125919
2016-05-30 21:00:00,1.11353,1.11289,1.11722,1.1121,1.11409,1.11345,1.11747,1.11236,198922
2016-05-31 21:00:00,1.11289,1.11859,1.1193,1.11129,1.11345,1.11913,1.11953,1.11155,215942
2016-06-01 21:00:00,1.11859,1.11488,1.1219,1.11442,1.11913,1.11524,1.12216,1.11468,230583
2016-06-02 21:00:00,1.11488,1.13604,1.13723,1.11354,1.11524,1.13731,1.13758,1.11379,281635
2016-06-04 21:00:00,1.13604,1.13498,1.13564,1.13373,1.13731,1.13621,1.13712,1.13424,998
2016-06-05 21:00:00,1.13498,1.13523,1.13916,1.13242,1.13621,1.13574,1.13942,1.13276,247827
2016-06-06 21:00:00,1.13523,1.13543,1.13794,1.13373,1.13574,1.13614,1.13818,1.13399,183052
2016-06-07 21:00:00,1.13543,1.13874,1.14096,1.13531,1.13614,1.13998,1.1412,1.13558,189674
2016-06-08 21:00:00,1.13874,1.13126,1.14143,1.13044,1.13998,1.13199,1.14169,1.13069,212653
2016-06-09 21:00:00,1.13126,1.12453,1.13202,1.1244,1.13199,1.12598,1.13229,1.12466,221464
2016-06-11 21:00:00,1.12453,1.12452,1.12582,1.1244,1.12598,1.12567,1.12691,1.12497,719
2016-06-12 21:00:00,1.12452,1.12888,1.13019,1.12309,1.12567,1.12958,1.13045,1.12337,249771
2016-06-13 21:00:00,1.12888,1.12023,1.12972,1.11877,1.12958,1.12113,1.12999,1.11903,240581
2016-06-14 21:00:00,1.12023,1.12586,1.12976,1.11886,1.12113,1.12627,1.13004,1.11912,262326
2016-06-15 21:00:00,1.12586,1.12226,1.12937,1.11297,1.12627,1.12269,1.12963,1.11322,344045
2016-06-16 21:00:00,1.12226,1.12726,1.12951,1.12213,1.12269,1.1283,1.12977,1.12242,241122
2016-06-18 21:00:00,1.12726,1.13306,1.1339,1.12726,1.1283,1.13386,1.1348,1.1283,1796
2016-06-19 21:00:00,1.13306,1.13124,1.13814,1.13009,1.13386,1.13187,1.13839,1.13035,261979
2016-06-20 21:00:00,1.13124,1.12406,1.13485,1.12387,1.13187,1.12435,1.13512,1.12432,232557
2016-06-21 21:00:00,1.12406,1.12925,1.13366,1.12354,1.12435,1.12979,1.1339,1.1238,220136
2016-06-22 21:00:00,1.12925,1.13838,1.14202,1.12925,1.12979,1.13916,1.14231,1.12979,331877
2016-06-23 21:00:00,1.13838,1.10818,1.14268,1.09104,1.13916,1.11262,1.14298,1.09141,645737
2016-06-25 21:00:00,1.10818,1.10097,1.10719,1.09988,1.11262,1.10161,1.10841,1.10038,3603
2016-06-26 21:00:00,1.10097,1.10229,1.10825,1.09696,1.10161,1.10291,1.10853,1.09722,371777
2016-06-27 21:00:00,1.10229,1.10624,1.11104,1.10091,1.10291,1.1068,1.11131,1.10117,257305
2016-06-28 21:00:00,1.10624,1.11219,1.11294,1.1048,1.1068,1.11273,1.11319,1.10506,297750
2016-06-29 21:00:00,1.11219,1.11053,1.11532,1.10228,1.11273,1.11095,1.11559,1.10254,368909
2016-06-30 21:00:00,1.11053,1.11348,1.11682,1.10709,1.11095,1.11443,1.11709,1.10735,254885
2016-07-02 21:00:00,1.11348,1.11238,1.11334,1.11146,1.11443,1.11362,1.11417,1.112,285
2016-07-03 21:00:00,1.11238,1.11521,1.11584,1.10966,1.11362,1.11573,1.1161,1.10992,150251
2016-07-04 21:00:00,1.11521,1.10745,1.1185,1.10612,1.11573,1.10775,1.11881,1.10636,232540
2016-07-05 21:00:00,1.10745,1.10998,1.11105,1.10277,1.10775,1.11024,1.11131,1.10303,310637
2016-07-06 21:00:00,1.10998,1.106,1.1106,1.10513,1.11024,1.10664,1.11086,1.10539,267885
2016-07-07 21:00:00,1.106,1.10468,1.11194,1.1001,1.10664,1.10535,1.11237,1.10031,304254
2016-07-09 21:00:00,1.10468,1.10445,1.10511,1.10429,1.10535,1.10555,1.10571,1.10476,451
2016-07-10 21:00:00,1.10445,1.10565,1.10734,1.10143,1.10555,1.10593,1.1076,1.10169,236774
2016-07-11 21:00:00,1.10565,1.10592,1.11249,1.10509,1.10593,1.10621,1.11273,1.10536,297772
2016-07-12 21:00:00,1.10592,1.10871,1.11186,1.10408,1.10621,1.10912,1.11211,1.10433,284995
2016-07-13 21:00:00,1.10871,1.11151,1.11637,1.10871,1.10912,1.11237,1.11662,1.10912,320172
2016-07-14 21:00:00,1.11151,1.10278,1.11477,1.1023,1.11237,1.10422,1.11503,1.10264,281590
2016-07-16 21:00:00,1.10278,1.10482,1.10721,1.10278,1.10422,1.10523,1.10812,1.10422,1051
2016-07-17 21:00:00,1.10482,1.10742,1.10832,1.10363,1.10523,1.10771,1.10858,1.10387,227082
2016-07-18 21:00:00,1.10742,1.10186,1.10793,1.09985,1.10771,1.10235,1.10818,1.10011,211328
2016-07-19 21:00:00,1.10186,1.10117,1.10293,1.09802,1.10235,1.10183,1.10317,1.09827,213712
2016-07-20 21:00:00,1.10117,1.10235,1.10594,1.09782,1.10183,1.10294,1.1062,1.09806,292270
2016-07-21 21:00:00,1.10235,1.09713,1.10398,1.09543,1.10294,1.09838,1.10424,1.09568,222302
2016-07-23 21:00:00,1.09713,1.09698,1.09891,1.09668,1.09838,1.09802,1.09928,1.09765,518
2016-07-24 21:00:00,1.09698,1.09918,1.0998,1.09508,1.09802,1.09983,1.10007,1.09534,171233
2016-07-25 21:00:00,1.09918,1.0985,1.10287,1.09771,1.09983,1.09883,1.10319,1.09795,194073
2016-07-26 21:00:00,1.0985,1.1056,1.1064,1.09597,1.09883,1.10605,1.10663,1.09628,263481
2016-07-27 21:00:00,1.1056,1.10737,1.11184,1.10509,1.10605,1.10796,1.11209,1.10538,232548
2016-07-28 21:00:00,1.10737,1.11662,1.11965,1.1071,1.10796,1.11797,1.11992,1.10745,289393
2016-07-30 21:00:00,1.11662,1.11686,1.11723,1.11662,1.11797,1.11792,1.11848,1.11797,61
2016-07-31 21:00:00,1.11686,1.11586,1.11826,1.1154,1.11792,1.11677,1.11858,1.11564,176320
2016-08-01 21:00:00,1.11586,1.12206,1.12326,1.11548,1.11677,1.12266,1.12351,1.11605,207953
2016-08-02 21:00:00,1.12206,1.11476,1.12258,1.11395,1.12266,1.11512,1.12294,1.1142,185989
2016-08-03 21:00:00,1.11476,1.11261,1.11551,1.11124,1.11512,1.11319,1.11579,1.11153,198318
2016-08-04 21:00:00,1.11261,1.1082,1.11601,1.10446,1.11319,1.10945,1.11657,1.1047,188795
2016-08-06 21:00:00,1.1082,1.10755,1.10858,1.10738,1.10945,1.10865,1.10959,1.10777,216
2016-08-07 21:00:00,1.10755,1.10861,1.11039,1.10708,1.10865,1.10891,1.11064,1.10733,138256
2016-08-08 21:00:00,1.10861,1.11146,1.11214,1.10692,1.10891,1.11188,1.1124,1.10719,152307
2016-08-09 21:00:00,1.11146,1.1174,1.1189,1.1111,1.11188,1.11868,1.11915,1.11138,178500
2016-08-10 21:00:00,1.1174,1.11355,1.11904,1.11341,1.11868,1.11385,1.11931,1.11368,179393
2016-08-11 21:00:00,1.11355,1.11564,1.12202,1.11301,1.11385,1.11708,1.12228,1.11327,186032
2016-08-13 21:00:00,1.11564,1.11662,1.11707,1.11564,1.11708,1.11728,1.11792,1.11708,89
2016-08-14 21:00:00,1.11662,1.11808,1.12026,1.11521,1.11728,1.1186,1.1205,1.11548,147464
2016-08-15 21:00:00,1.11808,1.12758,1.13214,1.11762,1.1186,1.12807,1.1324,1.11788,257609
2016-08-16 21:00:00,1.12758,1.12835,1.13148,1.12389,1.12807,1.12955,1.13175,1.12431,228607
2016-08-17 21:00:00,1.12835,1.13511,1.13652,1.12828,1.12955,1.13569,1.13677,1.12886,235713
2016-08-18 21:00:00,1.13511,1.13177,1.13584,1.13029,1.13569,1.13326,1.13617,1.13055,209386
2016-08-20 21:00:00,1.13177,1.13062,1.13313,1.1303,1.13326,1.13128,1.13362,1.13079,719
2016-08-21 21:00:00,1.13062,1.1318,1.13296,1.12697,1.13128,1.1322,1.13319,1.12722,198262
2016-08-22 21:00:00,1.1318,1.13032,1.13542,1.13021,1.1322,1.13084,1.13565,1.13045,180476
2016-08-23 21:00:00,1.13032,1.12615,1.13103,1.1244,1.13084,1.12665,1.13129,1.12465,196792
2016-08-24 21:00:00,1.12615,1.12783,1.12964,1.12581,1.12665,1.12875,1.12989,1.12604,159493
2016-08-25 21:00:00,1.12783,1.11916,1.13397,1.11791,1.12875,1.11982,1.13426,1.11819,294899
2016-08-27 21:00:00,1.11916,1.11746,1.11916,1.11718,1.11982,1.11809,1.12038,1.11761,576
2016-08-28 21:00:00,1.11746,1.1187,1.12066,1.11569,1.11809,1.11911,1.12092,1.11594,197473
2016-08-29 21:00:00,1.1187,1.1141,1.11911,1.11308,1.11911,1.1145,1.11944,1.11333,191510
2016-08-30 21:00:00,1.1141,1.11555,1.11643,1.1122,1.1145,1.11606,1.11668,1.11244,214642
2016-08-31 21:00:00,1.11555,1.11951,1.12041,1.11263,1.11606,1.11985,1.12065,1.11289,231500
2016-09-01 21:00:00,1.11951,1.11508,1.12514,1.11492,1.11985,1.11582,1.12539,1.11515,285462
2016-09-03 21:00:00,1.11508,1.1155,1.11551,1.11437,1.11582,1.116,1.11634,1.11482,189
2016-09-04 21:00:00,1.1155,1.11452,1.11812,1.1138,1.116,1.1149,1.11838,1.11404,154741
2016-09-05 21:00:00,1.11452,1.12526,1.12619,1.1139,1.1149,1.12579,1.12644,1.11412,232818
2016-09-06 21:00:00,1.12526,1.12375,1.12708,1.12276,1.12579,1.12404,1.12733,1.123,211134
2016-09-07 21:00:00,1.12375,1.12547,1.13259,1.1233,1.12404,1.12608,1.13286,1.12357,277996
2016-09-08 21:00:00,1.12547,1.12291,1.12838,1.11974,1.12608,1.12344,1.12863,1.11997,236071
2016-09-10 21:00:00,1.12291,1.1234,1.12431,1.12251,1.12344,1.1239,1.12473,1.12347,266
2016-09-11 21:00:00,1.1234,1.12329,1.12672,1.12092,1.1239,1.12372,1.12702,1.12115,276205
2016-09-12 21:00:00,1.12329,1.12171,1.12595,1.12027,1.12372,1.12229,1.12618,1.12051,244887
2016-09-13 21:00:00,1.12171,1.12462,1.1273,1.12113,1.12229,1.12533,1.12755,1.12119,220547
2016-09-14 21:00:00,1.12462,1.12412,1.12831,1.12179,1.12533,1.12449,1.12866,1.12204,255977
2016-09-15 21:00:00,1.12412,1.11488,1.12489,1.11484,1.12449,1.11612,1.12515,1.11504,229118
2016-09-17 21:00:00,1.11488,1.11509,1.11591,1.11452,1.11612,1.11546,1.11708,1.1151,670
2016-09-18 21:00:00,1.11509,1.11719,1.11969,1.11493,1.11546,1.11791,1.11991,1.11522,184056
